run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,conceded
645,92,915,6450,89,16,1847,16,1904,34,16,14,0,0,0,0,92,
646,155,1472,10973,230,51,6310,66,6081,71,49,34,0,0,0,0,155,
647,180,1805,12361,335,56,13788,76,14486,80,37,23,0,0,0,0,180,
648,355,4409,24414,1426,153,75996,213,179680,187,97,55,0,0,0,0,355,
649,287,2628,18592,599,98,32871,144,41945,120,64,39,0,0,0,0,287,
650,3000,41157,185216,15914,1506,2.160602e+06,1775,1.857067e+06,1779,879,330,0,0,3,0,3000,
651,78,925,5431,79,9,1333,10,1349,27,10,9,0,0,0,0,78,
652,138,1626,10290,292,55,5427,67,8537,74,37,13,0,0,0,0,138,
653,3000,74725,173803,47998,1665,1.0728069e+07,2120,1.0749314e+07,1752,860,395,0,0,3,0,3000,
654,222,2715,14968,533,98,22029,116,19767,105,55,36,0,0,0,0,222,
655,341,4762,22667,1607,136,43697,191,74647,173,90,54,0,0,0,0,341,
656,83,762,6022,70,9,855,19,1408,30,17,16,0,0,0,0,83,
657,3000,76650,179769,49860,1647,1.1201282e+07,2069,1.0026021e+07,1792,916,379,0,0,2,0,3000,
658,169,1668,10558,276,39,6495,56,10853,55,29,23,0,0,0,0,169,
659,252,3222,17088,906,118,43690,158,61581,134,66,37,0,0,0,0,252,
660,90,768,6535,59,10,1306,12,1417,33,16,14,0,0,0,0,90,
661,157,1633,10749,308,63,9025,82,12873,72,43,22,0,0,0,0,157,
662,3000,302519,150765,59812,1205,8.025895e+06,1504,6.527532e+06,1316,660,275,0,0,1,0,3000,overflow
663,204,2777,13440,517,84,13647,101,18366,107,57,31,0,0,0,0,204,
664,443,6683,30868,2226,250,197434,301,212446,303,143,69,0,0,1,0,443,
665,430,4770,32423,975,200,37420,246,43296,315,146,70,0,0,0,0,430,
666,1375,95677,79123,33344,786,4.06479e+06,987,3.627872e+06,765,390,185,0,0,0,0,1375,overflow
667,3000,86216,175364,59199,1699,1.255948e+07,2126,1.1392749e+07,1747,896,396,0,0,1,0,3000,
668,109,1555,7909,203,29,4246,36,4333,48,23,14,0,0,0,0,109,
669,150,1777,11809,314,61,9879,77,10334,89,46,21,0,0,0,0,150,
670,201,1760,13402,287,51,15112,58,17364,83,39,26,0,0,0,0,201,
671,3000,54010,182395,28218,1601,3.691244e+06,1947,3.520473e+06,1803,939,351,0,0,6,0,3000,
672,136,1979,9632,376,57,6032,62,6254,71,36,14,0,0,0,0,136,
673,154,1227,9617,152,28,3765,41,5339,44,15,14,0,0,0,0,154,
674,152,1405,9905,205,41,6607,53,7299,67,34,23,0,0,0,0,152,
675,98,919,7028,95,17,2405,19,2921,31,9,6,0,0,0,0,98,
676,157,1562,10748,268,53,10923,64,12594,71,36,24,0,0,0,0,157,
677,195,1685,12120,235,55,6606,62,7901,69,28,15,0,0,0,0,195,
678,3000,342388,165603,38888,5439,4.975322e+06,1716,4.384596e+06,1545,735,289,0,0,0,0,3000,limit
679,335,13044,20521,2351,4163,474923,91,43520,100,56,40,0,0,0,0,335,limit
680,430,5384,29880,1432,201,119080,243,127364,273,125,71,0,0,0,0,430,
681,197,2149,14109,374,80,12223,102,15611,116,56,34,0,0,0,0,197,
682,145,1426,10879,224,48,5846,58,8606,75,43,25,0,0,0,0,145,
683,169,4380,11011,1429,4161,297958,90,23026,77,47,25,0,0,0,0,169,limit
684,558,44060,35605,6414,4306,1.461867e+06,275,199588,280,143,75,0,0,0,0,558,limit
685,3000,63732,169314,36981,1863,1.410194e+07,2235,1.2015872e+07,1833,919,432,0,0,11,0,3000,
686,160,1791,11149,256,38,5594,46,6176,73,32,16,0,0,0,0,160,
687,162,1431,10049,205,43,7990,50,5783,55,30,17,0,0,0,0,162,
688,678,12242,45775,6029,340,278996,453,325107,405,198,97,0,0,0,0,678,
689,156,1541,10392,222,43,9061,46,9189,60,29,17,0,0,0,0,156,
690,439,5735,31613,1524,214,77536,284,103983,287,143,67,0,0,0,0,439,
691,147,906,7581,70,12,1035,16,1147,28,10,9,0,0,0,0,147,
692,289,3204,19746,712,142,26729,179,27330,182,85,42,0,0,0,0,289,
693,289,2345,16342,416,71,16106,103,25293,109,58,36,0,0,0,0,289,
694,292,3436,19440,779,136,55023,163,66922,164,83,49,0,0,0,0,292,
695,3000,87871,175882,61152,1695,1.416523e+07,2120,1.4297816e+07,1754,895,392,0,0,0,0,3000,
696,109,1058,6281,99,12,1059,14,1196,28,18,16,0,0,0,0,109,
697,254,3406,17645,964,129,36805,174,66764,154,76,34,0,0,0,0,254,
698,3000,71248,176087,44478,1768,1.0748078e+07,2138,9.516036e+06,1806,917,371,0,0,7,0,3000,
699,173,2238,12505,421,67,12378,76,13085,86,51,28,0,0,0,0,173,
700,307,3877,22818,886,148,34764,181,42354,203,89,34,0,0,0,0,307,
701,146,1668,9574,323,57,12100,68,11839,71,36,20,0,0,0,0,146,
702,224,1409,11924,158,31,3996,40,4878,55,25,17,0,0,0,0,224,
703,167,1139,9059,129,23,4012,27,3611,43,24,15,0,0,0,0,167,
704,129,975,7342,126,29,2755,34,2856,39,21,12,0,0,0,0,129,
705,3000,35067,185175,10082,1431,1.150715e+06,1723,1.199442e+06,1775,876,392,0,0,6,0,3000,
706,112,1419,7790,236,34,4735,35,4791,47,25,15,0,0,0,0,112,
707,98,993,7041,116,24,2372,26,2360,39,26,19,0,0,0,0,98,
708,444,5044,29937,1272,190,127535,228,117256,249,112,64,0,0,0,0,444,
709,272,2587,16619,394,66,16818,76,20609,111,50,36,0,0,0,0,272,
710,459,4453,28206,964,157,85851,201,68881,209,101,62,0,0,0,0,459,
711,251,2826,18093,544,104,33818,137,37895,129,71,43,0,0,0,0,251,
712,313,4007,22719,1135,139,59438,214,112328,193,91,48,0,0,0,0,313,
713,221,2541,15995,542,95,24793,123,23993,133,66,39,0,0,0,0,221,
