run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,left_to_concrete,conceded
233,120,601,6793,6,5,225,0,0,2,2,1,0,0,0,6.24175,176.618,0,
234,79,451,4959,5,3,123,0,0,2,2,1,0,0,0,3.7134899999999997,128.934,0,
235,72,411,3677,4,5,193,0,0,2,0,0,0,0,0,6.157589999999999,95.60199999999999,0,
236,80,496,5653,6,9,336,0,0,2,1,0,0,0,0,11.053679999999998,146.97799999999998,0,
237,84,451,4689,3,3,144,0,0,2,1,0,0,0,0,3.7687199999999996,121.914,0,
238,94,560,5214,13,9,491,0,0,3,2,0,0,0,0,11.461329999999998,135.564,0,
239,62,386,4188,3,3,91,0,0,2,1,0,0,0,0,3.6293299999999995,108.88799999999999,0,
240,191,947,10724,8,16,1032,0,0,4,2,0,0,0,0,20.794159999999998,278.824,0,
241,116,715,7132,19,20,1157,0,0,4,3,0,0,0,0,25.642909999999997,185.432,0,
242,131,679,6714,19,9,621,0,0,2,2,1,0,0,0,11.803229999999997,174.564,0,
243,157,873,9227,20,23,1341,0,0,5,2,0,0,0,0,29.51683,239.902,0,
244,112,569,5741,6,3,219,0,0,1,0,0,0,0,0,3.9659699999999996,149.266,0,
245,106,616,6220,4,8,531,0,0,1,0,0,0,0,0,10.43653,161.72,0,
246,112,642,6691,8,11,729,0,0,3,1,0,0,0,0,14.34727,173.96599999999998,0,
247,97,577,6114,4,8,333,0,0,2,1,0,0,0,0,9.91579,158.964,0,
248,210,1159,12924,40,29,2089,0,0,10,8,4,0,0,0,38.26407,336.024,0,
249,149,908,9409,12,19,1129,0,0,6,3,0,0,0,0,24.43927,244.634,0,
250,60,459,4146,3,2,115,0,0,1,0,0,0,0,0,2.5624499999999997,107.79599999999999,0,
251,203,902,9460,12,10,787,0,0,5,2,0,0,0,0,13.36981,245.95999999999998,0,
252,3000,12868,149966,551,1104,59367,0,0,2,2,0,0,0,0,1403.65521,3899.116,0,
253,3000,12161,154481,403,1067,49972,0,0,2,1,0,0,0,0,1337.1363599999997,4016.506,0,
254,3000,12134,142351,348,777,46731,0,0,6,3,1,0,0,0,1000.9125299999998,3701.1259999999997,0,
255,3000,12094,143048,378,816,46406,0,0,2,1,0,0,0,0,1044.12778,3719.248,0,
256,126,1009,8395,33,15,707,0,0,6,3,0,0,0,0,18.80941,218.26999999999998,0,
257,109,883,6406,55,10,702,0,0,5,4,2,0,0,0,13.146259999999998,166.55599999999998,0,
258,249,1250,12204,16,16,1185,0,0,5,1,0,0,0,0,21.19655,317.304,0,
259,91,608,6104,9,14,458,0,0,2,1,0,0,0,0,17.02454,158.70399999999998,0,
260,281,1589,15817,28,58,3389,0,0,2,2,1,0,0,0,74.45307,411.24199999999996,0,
261,3000,12453,152828,317,1026,55099,0,0,0,0,0,0,0,0,1304.29037,3973.528,0,
262,240,1747,14802,63,37,2393,0,0,10,6,0,0,0,0,48.10359,384.852,0,
263,3000,11790,145006,351,763,43080,0,0,2,1,0,0,0,0,975.4903999999999,3770.156,0,
264,292,1666,16983,43,60,3454,0,0,8,3,1,0,0,0,76.88401999999999,441.558,0,
265,112,709,6062,14,14,661,0,0,2,1,0,0,0,0,17.558429999999998,157.612,0,
266,139,827,8615,8,24,986,0,0,3,1,0,0,0,0,29.713179999999998,223.98999999999998,0,
267,138,775,8755,10,25,1076,0,0,2,2,0,0,0,0,31.079879999999996,227.63,0,
268,3000,11909,144455,264,674,45017,0,0,2,0,0,0,0,0,880.0147099999999,3755.83,0,
269,105,664,6417,6,5,448,0,0,4,1,0,0,0,0,6.828239999999999,166.84199999999998,0,
270,199,1307,11884,89,41,2024,0,0,2,0,0,0,0,0,51.65312,308.984,0,
271,3000,12093,152867,455,1041,54578,0,0,0,0,0,0,0,0,1319.87014,3974.542,0,
272,247,1440,13871,34,44,2389,0,0,6,4,1,0,0,0,56.00307,360.64599999999996,0,
273,378,2019,23805,26,107,3890,0,0,4,1,1,0,0,0,131.14069999999998,618.93,0,
