run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,left_to_concrete,conceded
278,90,548,5837,17,28,884,0,0,8,5,2,0,0,0,33.96492,151.762,0,
279,179,1010,11211,72,66,7297,0,0,24,11,6,0,0,0,93.77111,291.486,0,
280,122,635,6891,20,28,1261,0,0,7,4,2,0,0,0,34.95643,179.166,0,
281,113,506,6318,4,11,238,0,0,2,1,0,0,0,0,13.05594,164.268,0,
282,212,1136,12765,52,65,5018,0,0,20,13,7,0,0,0,86.64733999999999,331.89,0,
283,129,680,8790,5,19,540,0,0,3,2,0,0,0,0,22.8902,228.54,0,
284,119,622,6705,15,31,1365,0,0,11,4,2,0,0,0,38.619949999999996,174.32999999999998,0,
285,154,801,8819,37,51,3271,0,0,15,6,5,0,0,0,66.23272999999999,229.29399999999998,0,
286,270,1084,14578,20,44,3317,0,0,9,3,2,0,0,0,58.443709999999996,379.02799999999996,0,
287,106,511,5625,6,13,352,0,0,3,1,0,0,0,0,15.615759999999998,146.25,0,
