run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,left_to_concrete,conceded
125,189,1160,11234,57,44,2581,0,0,17,9,0,0,0,0,56.50803,292.084,0,
126,204,1268,12282,52,49,2787,0,0,19,7,1,0,0,0,62.69981,319.332,0,
127,122,721,7367,20,14,609,0,0,2,1,1,0,0,0,17.42167,191.542,0,
128,107,626,5848,33,13,550,0,0,4,2,0,0,0,0,16.136499999999998,152.048,0,
129,116,599,5348,29,6,272,0,0,3,1,0,0,0,0,7.49536,139.048,0,
130,133,799,7723,59,19,772,0,0,4,2,1,0,0,0,23.50036,200.798,0,
131,136,829,8461,16,30,1636,0,0,12,6,0,0,0,0,38.20268,219.986,0,
132,85,450,4266,4,5,112,0,0,1,1,0,0,0,0,5.944559999999999,110.916,0,
133,112,693,7234,11,21,1038,0,0,6,5,0,0,0,0,26.459939999999996,188.084,0,
134,87,527,5382,4,5,164,0,0,1,0,0,0,0,0,6.08132,139.932,0,
135,108,602,6013,34,7,516,0,0,4,3,1,0,0,0,9.26708,156.338,0,
136,108,517,5253,4,3,105,0,0,1,0,0,0,0,0,3.6661499999999996,136.578,0,
137,84,441,4517,4,3,111,0,0,1,1,0,0,0,0,3.6819299999999995,117.442,0,
138,69,428,4374,4,3,155,0,0,1,0,0,0,0,0,3.7976499999999995,113.72399999999999,0,
139,126,673,7082,29,12,790,0,0,3,2,1,0,0,0,15.637699999999999,184.132,0,
140,301,1475,15983,75,32,2552,0,0,9,3,1,0,0,0,42.871759999999995,415.558,0,
141,69,459,4256,3,2,75,0,0,1,0,0,0,0,0,2.4572499999999997,110.65599999999999,0,
142,189,1114,11400,34,50,2937,0,0,18,7,1,0,0,0,64.22430999999999,296.4,0,
143,87,549,4994,13,12,542,0,0,3,3,0,0,0,0,14.985459999999998,129.844,0,
144,152,810,8001,40,19,1084,0,0,6,2,0,0,0,0,24.320919999999997,208.02599999999998,0,
145,102,695,6176,53,18,879,0,0,6,3,0,0,0,0,22.651769999999996,160.576,0,
146,138,687,6545,33,15,609,0,0,4,3,0,0,0,0,18.551669999999998,170.17,0,
147,108,643,6804,17,12,498,0,0,2,1,1,0,0,0,14.869739999999998,176.904,0,
148,143,797,7813,48,21,1101,0,0,4,2,2,0,0,0,26.625629999999997,203.13799999999998,0,
149,129,766,7933,8,13,1074,0,0,5,1,0,0,0,0,17.514619999999997,206.25799999999998,0,
