run_id,steps,wall_us,ops,solver_us,pivots,solver_work,exact_pivots,exact_work,comparisons,flips_drawn,flips_refused,certified,certificate_failures,false_witnesses,cost_units,run_units,left_to_concrete,conceded
150,150,2576,13092,664,84,24842,53,26475,96,41,30,11,0,0,199.06880999999998,340.392,0,
151,1532,95327,108231,15727,5315,2.991843e+06,958,2.201418e+06,915,468,203,265,0,0,12948.52908,2814.006,1,limit
152,490,10501,35087,4083,4201,706353,72,16680,116,66,30,36,0,0,2971.00394,912.262,204,limit
153,169,2326,14248,350,96,15131,71,9723,93,48,28,20,0,0,169.64007,370.448,0,
154,3000,317378,197640,29735,1802,5.234749e+06,1441,4.938518e+06,1468,735,359,376,0,0,21656.794159999998,5138.639999999999,272,cap
155,372,4009,22352,725,123,51260,98,32456,131,64,38,26,0,1,315.50308,581.1519999999999,0,
156,337,14128,30133,2726,4216,333601,103,40886,179,86,52,34,0,0,2637.03336,783.458,90,limit
157,421,19345,37760,3380,4301,272925,167,78018,277,143,74,69,0,1,2776.12784,981.76,70,limit
158,3000,83609,161035,8929,4341,2.233619e+06,858,2.64396e+06,693,341,143,198,0,0,12638.16422,4186.91,651,cap
159,140,2307,11631,343,63,19395,47,7698,80,37,21,16,0,0,126.41884,302.406,0,
160,73,1090,7035,73,13,1406,13,1519,42,21,14,7,0,1,26.571049999999996,182.91,0,
161,363,5783,38429,790,185,33437,154,30120,354,183,131,52,0,0,381.30625999999995,999.154,0,
162,384,6906,37279,1463,273,193014,189,98909,335,167,88,79,0,1,832.22419,969.2539999999999,0,
163,142,2143,12446,286,75,14339,50,6431,93,50,32,18,0,0,126.25854999999999,323.596,0,
164,197,2780,18338,375,110,22468,68,16856,127,59,38,21,0,0,200.37351999999998,476.78799999999995,0,
165,237,3317,19908,483,111,27341,81,21447,142,66,36,30,0,2,233.36698999999996,517.608,0,
166,335,5813,31227,1338,233,156494,180,146853,271,160,99,61,0,0,885.8933099999999,811.9019999999999,0,
167,276,3587,23084,433,128,23493,103,19718,162,90,52,38,0,0,257.28207999999995,600.184,0,
168,3000,23780,150113,2193,4275,160751,141,88173,189,92,37,55,0,1,2628.6361699999998,3902.9379999999996,1245,limit
169,339,6423,31882,1582,209,123320,135,67245,283,152,99,53,0,0,575.03295,828.932,0,
170,385,4206,26937,646,140,44803,93,29844,192,99,64,35,0,0,303.50726,700.362,0,
171,343,6458,33554,1898,189,127561,147,142516,275,140,80,60,0,0,781.9800599999999,872.404,0,
172,270,4123,27188,614,142,47200,101,28747,224,96,59,37,0,0,313.44861,706.8879999999999,0,
173,402,4848,24984,481,109,16685,65,9223,91,43,21,22,0,0,169.60578999999996,649.584,83,limit
174,125,1815,11913,180,44,4241,41,4916,88,39,21,18,0,0,85.33946,309.738,0,
175,3000,33178,137494,3821,4410,366454,242,94111,319,149,84,65,1,1,3065.77765,3574.844,874,limit
176,267,3927,22807,597,101,34909,83,32208,173,92,58,34,0,3,268.06865999999997,592.982,0,
177,201,2758,18589,307,91,14618,73,12693,122,62,37,25,0,0,176.71083,483.31399999999996,0,
178,3000,41566,259085,6120,1566,299128,1351,323230,2378,1190,839,351,0,1,3479.80994,6736.21,0,
179,169,2639,14614,336,79,12941,62,9612,106,52,29,23,0,1,148.45094,379.964,0,
180,109,1291,8562,105,21,3329,17,2484,51,26,17,9,0,0,39.73013999999999,222.612,0,
181,216,4206,18459,1496,121,54995,109,72119,144,65,39,26,0,0,435.69606999999996,479.93399999999997,0,
182,203,2794,17688,368,91,22044,76,21680,127,60,33,27,0,0,212.49932,459.888,0,
183,258,4615,25142,1134,166,67765,117,54825,209,119,71,48,0,0,435.87645,653.692,0,
184,286,3546,21151,543,128,35329,101,30286,144,82,42,40,0,0,296.7824,549.9259999999999,0,
185,486,8637,42464,2650,283,220975,213,170744,388,200,122,78,0,0,1086.05422,1104.0639999999999,0,
186,214,2714,16599,361,80,17831,64,15134,110,57,36,21,0,0,171.483,431.57399999999996,0,
187,285,4466,27434,775,167,58619,136,59472,222,101,63,38,0,0,459.25478,713.284,0,
188,3000,67199,334671,19282,2168,1.979014e+06,1680,1.230837e+06,3388,1698,992,706,0,20,8509.20983,8701.446,0,
189,251,4723,24177,917,160,57587,117,26425,197,104,55,49,0,2,346.30041,628.602,0,
190,3000,132455,188543,13833,4395,3.748334e+06,967,3.815271e+06,1092,542,248,294,0,1,17655.11185,4902.1179999999995,599,cap
191,82,1470,7325,153,13,1480,13,1480,42,18,11,7,0,0,26.555799999999994,190.45,0,
192,3000,317802,186912,28938,1431,4.640385e+06,1195,4.497534e+06,1269,647,311,336,0,3,19339.96772,4859.7119999999995,377,cap
193,295,6227,27159,1793,205,124117,136,54610,232,116,65,51,0,4,541.95736,706.134,0,
194,91,1306,8230,94,16,1823,16,1823,47,12,11,1,0,0,32.689629999999994,213.98,0,
195,258,3808,23936,557,106,24823,87,23633,194,100,56,44,0,0,240.52992999999998,622.336,0,
196,465,8257,44445,1789,286,160625,201,100208,403,206,128,78,0,5,817.2085400000001,1155.57,0,
197,121,1672,10377,159,28,5500,27,5479,68,35,25,10,0,0,64.82177,269.80199999999996,0,
198,87,1220,7658,83,26,2313,23,2187,49,25,19,6,0,0,46.925149999999995,199.108,0,
199,257,9489,24238,1447,4221,88349,94,15041,164,82,39,43,0,0,2271.88865,630.188,35,limit
200,109,1569,9807,152,37,4800,28,3527,62,28,15,13,0,0,64.30301,254.982,0,
201,111,1145,8323,59,14,1659,10,1549,48,22,17,5,0,0,24.03749,216.398,0,
202,116,1824,11378,234,57,11049,40,5824,78,38,22,16,0,0,100.85794,295.828,0,
203,159,2088,13398,289,74,12342,56,9340,93,41,23,18,0,0,137.85376,348.34799999999996,0,
204,256,9817,19740,3810,4186,666029,69,24617,138,69,47,22,0,0,2933.7209299999995,513.24,10,limit
205,123,1775,11677,200,46,9652,37,7734,79,43,28,15,0,0,95.57378,303.602,0,
206,164,2472,14521,378,76,21474,67,18856,107,48,30,18,0,1,187.0446,377.546,0,
207,176,2830,17759,354,102,17455,70,14407,146,85,57,28,0,0,186.44530999999998,461.734,0,
208,72,1076,6682,83,23,1656,20,1602,37,18,11,7,0,0,39.78433999999999,173.732,0,
209,101,1295,8814,111,21,3289,21,4270,55,21,14,7,0,0,48.900119999999994,229.164,0,
210,190,2645,16084,381,107,16661,80,14170,129,69,42,27,0,0,198.58007999999998,418.18399999999997,0,
211,177,3029,16290,642,91,20287,75,15409,125,66,35,31,1,0,192.80332999999996,423.53999999999996,0,
212,229,3232,18551,678,156,53439,106,38770,132,64,31,33,1,1,359.52712,482.32599999999996,0,
213,190,2684,16985,423,96,20559,88,23957,119,56,26,30,0,0,232.69053,441.60999999999996,0,
214,135,2000,12719,252,53,11198,45,9750,93,40,22,18,0,0,115.09313999999999,330.69399999999996,0,
215,113,1685,9533,271,62,19748,44,7662,70,28,16,12,0,0,122.8717,247.85799999999998,0,
216,240,7827,20583,2928,4188,992073,71,26293,117,63,43,20,0,0,3326.07873,535.158,38,limit
217,151,1708,11561,155,38,5894,29,3625,67,34,24,10,0,0,67.46067,300.586,0,
218,179,2149,14357,239,62,10740,46,7670,95,46,30,16,0,0,114.5233,373.282,0,
219,91,1160,7805,78,26,2112,26,2112,46,26,16,10,0,0,49.88072,202.92999999999998,0,
220,86,1126,7731,66,21,2000,16,1745,48,22,15,7,0,0,35.08835,201.006,0,
221,198,2819,17427,435,117,29677,83,17956,127,67,47,20,0,0,232.07613999999998,453.102,0,
222,87,1231,8093,108,21,3467,17,2701,51,25,17,8,0,0,40.46369,210.41799999999998,0,
223,138,1587,10992,140,35,5079,34,5758,65,33,25,8,0,0,76.32176,285.792,0,
224,129,1787,12274,204,56,9711,45,9601,78,42,26,16,0,1,114.38360999999999,319.12399999999997,0,
225,140,1684,11475,171,46,7482,37,5601,68,38,24,14,0,2,87.40339,298.34999999999997,0,
226,131,1697,11473,152,44,5734,42,5152,75,40,24,16,0,0,88.85188,298.298,0,
227,140,2009,12870,232,66,10461,47,5657,93,48,32,16,0,1,111.94588999999999,334.62,0,
228,175,6683,17443,2581,4174,820252,67,17121,117,55,26,29,0,0,3087.98159,453.518,17,limit
229,70,1025,6975,67,17,1375,17,1375,40,18,11,7,0,0,32.59175,181.35,0,
230,210,3105,18078,514,112,38507,85,21233,142,78,49,29,0,0,250.97905,470.02799999999996,0,
231,149,1514,10485,122,40,3948,33,3616,60,35,21,14,0,0,70.61872,272.61,0,
232,252,2880,19093,386,76,25839,65,25475,127,62,41,21,0,0,207.34327000000002,496.41799999999995,0,
233,115,1669,11044,161,45,6008,39,6179,71,33,14,19,0,0,88.96521,287.144,0,
234,114,1558,9772,160,41,7312,35,5263,65,32,18,14,0,0,81.65885,254.07199999999997,0,
235,84,1179,7706,111,24,2514,23,2401,43,19,10,9,0,0,46.767149999999994,200.356,0,
236,207,2631,16446,423,81,26623,62,19350,115,49,27,22,0,0,191.16464,427.596,0,
237,137,1198,8983,61,14,1686,13,1375,46,24,16,8,0,0,27.00173,233.558,0,
238,133,2094,12820,216,51,7902,45,7080,96,48,32,16,0,1,103.22376,333.32,0,
239,91,1176,8076,88,26,2304,26,2304,51,29,21,8,0,0,50.61223999999999,209.976,0,
240,120,1363,9896,93,26,3601,25,3390,60,23,14,9,0,0,53.86888,257.296,0,
241,112,1191,8339,78,24,2049,21,1997,48,26,19,7,0,0,42.89593,216.814,0,
